TransactionID,Date,Time,DayOfWeek,MonthName,ItemSold,QuantitySold,MetalType,Weight,Cost,Profit,DiscountApplied,SalePrice,ProfitMarginPercentage,PaymentMethod,CustomerID,Age,Gender,SalesAssociate
TRX003499,2024-07-10,11:50:51,Wednesday,July,Pendant,1,Silver,8.53,7.25,21.74,1.13,20.61,184.275862,Card,CUST00310,58,Male,Olivia
TRX003500,2024-07-10,11:12:59,Wednesday,July,Earrings,1,Silver,2.41,2.05,6.14,0.26,5.88,186.829268,Cash,CUST00181,49,Non-binary,Chilli
TRX003501,2024-07-10,10:16:20,Wednesday,July,Pendant,1,Silver,11.85,10.07,30.21,1.36,28.85,186.494538,Card,CUST00332,43,Male,Olivia
TRX003502,2024-07-10,16:26:02,Wednesday,July,Earrings,1,Silver,2.38,2.03,6.08,0.23,5.85,188.177340,Card,CUST00409,30,"Prefer not to say",Chilli
TRX003503,2024-07-10,14:46:57,Wednesday,July,Pendant,1,Silver,7.11,6.04,18.13,1.23,16.90,179.801325,Cash,CUST00168,55,Female,Joseph
TRX003504,2024-07-10,13:55:10,Wednesday,July,Bracelet,2,Silver,16.37,13.91,41.74,2.68,78.12,461.610352,Card,CUST00185,30,Male,Olivia
TRX003505,2024-07-10,19:41:44,Wednesday,July,Pendant,1,Silver,6.73,5.72,17.15,0.79,16.36,186.013986,Card,CUST00342,36,Male,Joseph
TRX003506,2024-07-10,16:17:51,Wednesday,July,Pendant,1,Silver,6.11,5.19,15.57,0.99,14.58,180.924855,Card,CUST00348,37,Non-binary,Olivia
TRX003507,2024-07-10,10:51:00,Wednesday,July,Earrings,1,Silver,1.74,1.48,4.44,0.20,4.24,186.486486,Card,CUST00445,44,"Prefer not to say",Olivia
TRX003508,2024-07-10,12:14:50,Wednesday,July,Earrings,1,Silver,1.98,1.69,5.06,0.24,4.82,185.207101,Card,CUST00269,46,"Prefer not to say",Habib
TRX003509,2024-07-10,19:16:18,Wednesday,July,Bracelet,1,Silver,3.25,2.76,8.28,0.60,7.68,178.260870,Card,CUST00289,35,Non-binary,Joseph
TRX003510,2024-07-10,10:09:25,Wednesday,July,Earrings,1,Silver,2.64,2.24,6.73,0.35,6.38,184.821429,Card,CUST00192,23,Female,Chilli
TRX003511,2024-07-10,10:08:57,Wednesday,July,Pendant,1,Silver,8.97,7.63,22.88,0.94,21.94,187.549148,Cash,CUST00369,33,Male,Olivia
TRX003512,2024-07-10,11:16:43,Wednesday,July,Necklace,1,Silver,3.90,3.31,9.93,0.72,9.22,178.549849,Cash,CUST00041,56,Female,Joseph
TRX003513,2024-07-10,12:44:49,Wednesday,July,Ring,3,Silver,1.18,1.00,3.01,0.19,8.45,745.000000,Card,CUST00269,46,"Prefer not to say",Joseph
TRX003514,2024-07-10,09:02:52,Wednesday,July,Chain,1,Silver,22.83,19.40,58.21,2.04,56.17,189.536082,Cash,CUST00147,69,Female,Joseph
TRX003515,2024-07-10,13:02:04,Wednesday,July,Bracelet,1,Silver,5.68,4.83,14.48,0.24,14.24,194.824017,Cash,CUST00139,53,Non-binary,Chilli
TRX003516,2024-07-10,10:48:31,Wednesday,July,Pendant,1,Silver,8.33,7.08,21.25,0.84,20.41,188.276836,Card,CUST00170,28,Male,Chilli
TRX003517,2024-07-10,15:00:47,Wednesday,July,Bracelet,1,Silver,3.06,2.60,7.81,0.48,7.32,181.538462,Card,CUST00341,32,Female,Joseph
TRX003518,2024-07-11,11:39:19,Thursday,July,Chain,3,Silver,16.24,13.81,41.42,1.78,118.92,761.115134,Card,CUST00473,55,Female,Chilli
TRX003519,2024-07-11,16:01:32,Thursday,July,Pendant,3,"22kt Gold",3.67,247.39,371.08,17.24,1061.53,329.091718,Card,CUST00251,53,Male,Olivia
TRX003520,2024-07-11,12:16:07,Thursday,July,Necklace,1,Silver,9.06,7.70,23.10,1.06,22.04,186.233766,Card,CUST00318,43,Male,Chilli
TRX003521,2024-07-11,14:18:27,Thursday,July,Earrings,1,Silver,1.47,1.25,3.74,0.16,3.58,186.400000,Cash,CUST00203,36,Non-binary,Olivia
TRX003522,2024-07-11,11:40:02,Thursday,July,Bracelet,1,Silver,12.94,11.00,32.99,1.33,31.66,187.818182,Cash,CUST00133,41,Male,Chilli
TRX003523,2024-07-11,13:51:04,Thursday,July,Chain,1,Silver,12.13,10.31,30.92,1.31,29.62,187.293889,Cash,CUST00124,43,Non-binary,Joseph
TRX003524,2024-07-11,11:57:57,Thursday,July,Pendant,1,Silver,3.40,2.89,8.67,0.42,8.25,185.467128,Card,CUST00462,29,"Prefer not to say",Olivia
TRX003525,2024-07-11,12:12:43,Thursday,July,Ring,1,Silver,1.31,1.11,3.34,0.08,3.26,193.693694,Cash,CUST00416,31,Non-binary,Chilli
TRX003526,2024-07-11,11:24:26,Thursday,July,Chain,1,Silver,25.66,21.81,65.43,3.06,62.37,185.969739,Card,CUST00151,45,Male,Olivia
TRX003527,2024-07-11,09:25:57,Thursday,July,Bracelet,1,Silver,17.28,14.68,44.05,2.20,41.85,185.081744,Cash,CUST00100,64,Non-binary,Olivia
TRX003528,2024-07-11,14:54:19,Thursday,July,Pendant,1,Silver,9.74,8.28,24.85,1.24,23.61,185.144928,Cash,CUST00484,34,Non-binary,Olivia
TRX003529,2024-07-11,13:37:46,Thursday,July,Pendant,1,Silver,9.18,7.81,23.42,0.79,22.63,189.756722,Card,CUST00223,35,"Prefer not to say",Joseph
TRX003530,2024-07-11,12:51:14,Thursday,July,Necklace,2,Silver,3.86,3.28,9.83,0.32,19.04,480.487805,Cash,CUST00273,34,Female,Olivia
TRX003531,2024-07-11,13:46:55,Thursday,July,Necklace,1,Silver,8.89,7.56,22.68,1.15,21.53,184.788360,Card,CUST00171,35,Male,Habib
TRX003532,2024-07-11,12:34:28,Thursday,July,Ring,1,Silver,5.23,4.44,13.33,0.64,12.68,185.585586,Cash,CUST00358,47,"Prefer not to say",Habib
TRX003533,2024-07-11,17:04:34,Thursday,July,Necklace,1,Silver,5.95,5.06,15.17,0.85,14.32,183.003953,Cash,CUST00449,58,Female,Chilli
TRX003534,2024-07-11,10:18:56,Thursday,July,Bracelet,1,Silver,7.01,5.96,17.88,1.03,16.85,182.718121,Card,CUST00154,29,Non-binary,Habib
TRX003535,2024-07-11,11:15:40,Thursday,July,Earrings,1,Silver,1.27,1.08,3.25,0.13,3.12,188.888889,Cash,CUST00016,52,Non-binary,Chilli
TRX003536,2024-07-11,09:00:59,Thursday,July,Bracelet,2,Silver,3.63,3.08,9.25,0.47,17.56,470.129870,Cash,CUST00286,43,"Prefer not to say",Chilli
TRX003537,2024-07-12,13:38:53,Friday,July,Earrings,1,Silver,2.10,1.78,5.35,0.17,5.18,191.011236,Card,CUST00418,50,Male,Joseph
TRX003538,2024-07-12,12:27:24,Friday,July,Pendant,1,Silver,7.22,6.14,18.41,1.08,17.33,182.247557,Cash,CUST00194,35,Non-binary,Joseph
TRX003539,2024-07-12,18:27:59,Friday,July,Earrings,1,Silver,1.45,1.24,3.71,0.20,3.51,183.064516,Cash,CUST00357,27,Male,Joseph
TRX003540,2024-07-12,10:34:38,Friday,July,Pendant,1,Silver,8.64,7.34,22.03,1.38,20.65,181.335150,Cash,CUST00488,31,Female,Olivia
TRX003541,2024-07-12,15:27:10,Friday,July,Bracelet,2,Silver,13.56,11.53,34.59,0.55,68.08,490.459670,Cash,CUST00288,41,"Prefer not to say",Olivia
TRX003542,2024-07-12,13:02:13,Friday,July,Ring,2,Silver,1.24,1.05,3.15,0.11,6.08,479.047619,Card,CUST00072,44,Female,Habib
TRX003543,2024-07-12,16:39:02,Friday,July,Ring,1,Silver,5.75,4.89,14.66,0.26,14.41,194.683027,Cash,CUST00226,53,Female,Habib
TRX003544,2024-07-12,16:01:03,Friday,July,Earrings,1,Silver,1.93,1.64,4.93,0.15,4.78,191.463415,Card,CUST00389,38,Non-binary,Habib
TRX003545,2024-07-12,10:13:11,Friday,July,Chain,1,Silver,24.04,20.43,61.29,2.17,59.13,189.427313,Card,CUST00464,48,Female,Habib
TRX003546,2024-07-12,13:45:53,Friday,July,Ring,1,Silver,4.52,3.84,11.53,0.67,10.86,182.812500,Cash,CUST00484,34,Non-binary,Joseph
TRX003547,2024-07-12,16:38:31,Friday,July,Bracelet,1,Silver,10.01,8.51,25.53,1.30,24.23,184.723854,Cash,CUST00480,47,Male,Habib
TRX003548,2024-07-12,17:30:05,Friday,July,Necklace,1,Silver,12.61,10.72,32.16,1.34,30.83,187.593284,Card,CUST00484,34,Non-binary,Habib
TRX003549,2024-07-12,17:33:31,Friday,July,Pendant,1,Silver,2.56,2.18,6.54,0.34,6.20,184.403670,Cash,CUST00386,41,Male,Joseph
TRX003550,2024-07-12,09:25:09,Friday,July,Ring,2,Silver,2.72,2.32,6.95,0.50,12.89,455.603448,Card,CUST00042,30,Non-binary,Joseph
TRX003551,2024-07-12,10:00:53,Friday,July,Earrings,1,"18kt Gold",1.50,82.81,124.21,7.28,116.94,41.214829,Cash,CUST00109,36,Male,Joseph
TRX003552,2024-07-12,14:41:43,Friday,July,Chain,1,Silver,11.28,9.59,28.76,1.63,27.13,182.898853,Card,CUST00110,18,Female,Habib
TRX003553,2024-07-12,15:03:41,Friday,July,Chain,1,Silver,19.87,16.89,50.67,2.79,47.88,183.481350,Card,CUST00332,43,Male,Habib
TRX003554,2024-07-12,16:46:31,Friday,July,Chain,1,Silver,28.58,24.29,72.88,2.80,70.08,188.513792,Cash,CUST00381,31,"Prefer not to say",Joseph
TRX003555,2024-07-12,15:39:15,Friday,July,Chain,1,Silver,23.23,19.74,59.23,1.49,57.75,192.553191,Cash,CUST00240,47,Male,Chilli
TRX003556,2024-07-12,09:36:02,Friday,July,Bracelet,1,Silver,5.07,4.31,12.94,0.63,12.31,185.614849,Card,CUST00085,37,Female,Chilli
TRX003557,2024-07-12,10:11:38,Friday,July,Necklace,2,Silver,13.53,11.50,34.51,2.74,63.54,452.521739,Card,CUST00366,45,"Prefer not to say",Joseph
TRX003558,2024-07-12,16:45:54,Friday,July,Necklace,1,Silver,6.88,5.85,17.56,0.99,16.57,183.247863,Card,CUST00301,58,"Prefer not to say",Joseph
TRX003559,2024-07-12,14:20:42,Friday,July,Bracelet,1,Silver,3.97,3.37,10.11,0.60,9.51,182.195846,Cash,CUST00212,34,Female,Olivia
TRX003560,2024-07-12,12:44:14,Friday,July,Ring,1,Silver,4.84,4.11,12.34,0.66,11.68,184.184915,Cash,CUST00289,35,Non-binary,Chilli
TRX003561,2024-07-12,10:55:42,Friday,July,Necklace,1,Silver,6.88,5.85,17.55,0.55,17.00,190.598291,Card,CUST00489,31,Female,Chilli
TRX003562,2024-07-12,19:31:53,Friday,July,Pendant,1,Silver,11.84,10.06,30.19,1.77,28.41,182.405567,Card,CUST00414,37,Female,Olivia
TRX003563,2024-07-12,09:41:41,Friday,July,Earrings,1,Silver,2.53,2.15,6.46,0.46,6.00,179.069767,Card,CUST00460,51,"Prefer not to say",Habib
TRX003564,2024-07-12,13:36:11,Friday,July,Necklace,1,Silver,9.41,8.00,23.99,1.28,22.72,184.000000,Card,CUST00144,42,Female,Olivia
TRX003565,2024-07-12,14:55:32,Friday,July,Pendant,1,Silver,9.54,8.11,24.32,1.48,22.84,181.627620,Cash,CUST00023,45,"Prefer not to say",Joseph
TRX003566,2024-07-12,10:44:29,Friday,July,Pendant,1,Silver,5.15,4.38,13.15,0.77,12.37,182.420091,Cash,CUST00065,29,"Prefer not to say",Joseph
TRX003567,2024-07-12,11:06:54,Friday,July,Necklace,1,Silver,12.12,10.30,30.89,1.86,29.03,181.844660,Card,CUST00285,29,"Prefer not to say",Olivia
TRX003568,2024-07-12,10:34:38,Friday,July,Earrings,1,Silver,2.47,2.10,6.29,0.07,6.22,196.190476,Card,CUST00419,55,Male,Olivia
TRX003569,2024-07-12,15:30:05,Friday,July,Ring,2,Silver,1.38,1.17,3.51,0.21,6.60,464.102564,Cash,CUST00391,23,"Prefer not to say",Olivia
TRX003570,2024-07-12,10:24:58,Friday,July,Ring,2,Silver,5.59,4.75,14.25,0.56,27.38,476.421053,Cash,CUST00111,29,Female,Chilli
TRX003571,2024-07-12,11:07:07,Friday,July,Earrings,1,Silver,1.90,1.62,4.86,0.26,4.59,183.333333,Card,CUST00245,18,Non-binary,Chilli
TRX003572,2024-07-12,17:31:59,Friday,July,Bracelet,3,Silver,20.69,17.59,52.76,2.35,151.23,759.749858,Card,CUST00103,26,Male,Chilli
TRX003573,2024-07-14,15:05:51,Sunday,July,Necklace,2,Silver,11.92,10.13,30.40,1.58,57.63,468.904245,Cash,CUST00308,45,Female,Chilli
TRX003574,2024-07-14,19:47:59,Sunday,July,Chain,1,Silver,21.41,18.20,54.60,3.36,51.24,181.538462,Card,CUST00237,50,Male,Olivia
TRX003575,2024-07-14,18:01:05,Sunday,July,Earrings,1,"18kt Gold",1.03,56.80,85.20,4.54,80.65,41.989437,Cash,CUST00089,38,Male,Chilli
TRX003576,2024-07-14,16:46:46,Sunday,July,Necklace,1,Silver,10.63,9.04,27.11,0.64,26.48,192.920354,Card,CUST00454,46,Non-binary,Chilli
TRX003577,2024-07-14,19:48:55,Sunday,July,Chain,1,Silver,29.73,25.27,75.82,5.04,70.78,180.094974,Card,CUST00381,31,"Prefer not to say",Habib
TRX003578,2024-07-14,16:01:31,Sunday,July,Pendant,3,Silver,3.18,2.71,8.12,0.55,22.71,738.007380,Card,CUST00433,31,"Prefer not to say",Habib
TRX003579,2024-07-14,17:24:52,Sunday,July,Bracelet,1,Silver,21.87,18.59,55.76,3.01,52.75,183.754707,Card,CUST00109,36,Male,Olivia
TRX003580,2024-07-14,17:30:20,Sunday,July,Earrings,1,Silver,1.86,1.58,4.73,0.23,4.50,184.810127,Cash,CUST00201,45,Female,Joseph
TRX003581,2024-07-14,10:59:51,Sunday,July,Ring,1,Silver,3.88,3.30,9.90,0.31,9.59,190.606061,Cash,CUST00009,56,Non-binary,Habib
TRX003582,2024-07-14,10:50:56,Sunday,July,Chain,1,Silver,26.44,22.48,67.43,4.91,62.52,178.113879,Card,CUST00270,27,Male,Joseph
TRX003583,2024-07-14,12:10:19,Sunday,July,Chain,1,Silver,22.12,18.80,56.40,3.13,53.27,183.351064,Cash,CUST00370,25,Female,Joseph
TRX003584,2024-07-14,16:03:57,Sunday,July,Necklace,1,Silver,13.29,11.29,33.88,1.48,32.40,186.979628,Cash,CUST00121,35,Female,Chilli
TRX003585,2024-07-14,16:22:27,Sunday,July,Bracelet,2,Silver,23.43,19.92,59.76,2.73,114.05,472.540161,Card,CUST00126,36,Non-binary,Chilli
TRX003586,2024-07-14,11:11:34,Sunday,July,Chain,1,Silver,21.86,18.58,55.74,2.93,52.82,184.284177,Card,CUST00491,53,Male,Olivia
TRX003587,2024-07-14,18:59:58,Sunday,July,Earrings,1,Silver,1.54,1.31,3.92,0.11,3.81,190.839695,Card,CUST00150,37,Non-binary,Chilli
TRX003588,2024-07-14,19:22:10,Sunday,July,Ring,1,Silver,2.56,2.17,6.52,0.12,6.41,195.391705,Card,CUST00446,43,Female,Chilli
TRX003589,2024-07-14,09:49:50,Sunday,July,Necklace,1,Silver,4.01,3.40,10.21,0.68,9.53,180.294118,Card,CUST00488,31,Female,Joseph
TRX003590,2024-07-14,14:32:59,Sunday,July,Earrings,1,Silver,2.99,2.55,7.64,0.43,7.20,182.352941,Card,CUST00148,34,Male,Chilli
TRX003591,2024-07-14,09:29:45,Sunday,July,Earrings,1,Silver,2.82,2.40,7.19,0.39,6.80,183.333333,Card,CUST00229,41,Female,Joseph
TRX003592,2024-07-14,16:09:51,Sunday,July,Earrings,1,Silver,2.26,1.92,5.75,0.31,5.44,183.333333,Card,CUST00492,44,"Prefer not to say",Olivia
TRX003593,2024-07-14,14:52:57,Sunday,July,Necklace,1,Silver,5.30,4.51,13.52,0.82,12.69,181.374723,Cash,CUST00037,44,Female,Olivia
TRX003594,2024-07-14,18:01:46,Sunday,July,Ring,1,Silver,6.32,5.37,16.12,0.40,15.72,192.737430,Card,CUST00415,45,Male,Olivia
TRX003595,2024-07-15,15:33:27,Monday,July,Pendant,1,Silver,7.35,6.25,18.74,0.53,18.22,191.520000,Card,CUST00120,42,Female,Joseph
TRX003596,2024-07-15,18:07:19,Monday,July,Pendant,1,Silver,8.12,6.91,20.72,0.80,19.91,188.133140,Card,CUST00044,58,Non-binary,Chilli
TRX003597,2024-07-15,19:58:46,Monday,July,Ring,1,Silver,6.54,5.56,16.68,0.87,15.81,184.352518,Card,CUST00170,28,Male,Chilli
TRX003598,2024-07-15,19:46:20,Monday,July,Ring,1,Silver,2.82,2.40,7.20,0.34,6.86,185.833333,Cash,CUST00142,38,Female,Joseph
TRX003599,2024-07-15,17:58:00,Monday,July,Earrings,1,Silver,1.23,1.04,3.13,0.15,2.98,186.538462,Card,CUST00183,39,Female,Chilli
TRX003600,2024-07-15,12:22:44,Monday,July,Earrings,3,Silver,1.09,0.93,2.79,0.10,8.06,766.666667,Cash,CUST00354,55,Female,Habib
TRX003601,2024-07-15,09:17:20,Monday,July,Ring,1,Silver,4.11,3.50,10.49,0.75,9.75,178.571429,Card,CUST00009,56,Non-binary,Habib
TRX003602,2024-07-15,09:35:45,Monday,July,Earrings,1,Silver,1.74,1.48,4.44,0.26,4.18,182.432432,Card,CUST00043,18,"Prefer not to say",Joseph
TRX003603,2024-07-15,14:41:11,Monday,July,Chain,1,Silver,25.16,21.39,64.16,3.14,61.02,185.273492,Card,CUST00353,36,Female,Chilli
TRX003604,2024-07-15,16:58:13,Monday,July,Chain,1,"14kt Gold",19.97,856.57,1284.85,65.69,1219.16,42.330458,Card,CUST00430,50,Non-binary,Chilli
TRX003605,2024-07-15,09:17:35,Monday,July,Chain,1,Silver,22.57,19.18,57.55,4.09,53.46,178.727842,Cash,CUST00058,53,"Prefer not to say",Habib
TRX003606,2024-07-15,17:25:01,Monday,July,Pendant,1,Silver,6.81,5.79,17.36,0.46,16.90,191.882556,Cash,CUST00323,46,"Prefer not to say",Olivia
TRX003607,2024-07-15,17:53:49,Monday,July,Earrings,1,Silver,1.91,1.62,4.87,0.25,4.62,185.185185,Card,CUST00393,24,Male,Olivia
TRX003608,2024-07-15,10:59:21,Monday,July,Necklace,3,Silver,11.97,10.18,30.53,2.04,85.46,739.489194,Card,CUST00354,55,Female,Joseph
TRX003609,2024-07-15,14:39:00,Monday,July,Bracelet,1,Silver,18.16,15.44,46.32,2.17,44.15,185.945596,Card,CUST00285,29,"Prefer not to say",Habib
TRX003610,2024-07-15,10:47:38,Monday,July,Pendant,1,Silver,6.31,5.36,16.09,0.86,15.24,184.328358,Card,CUST00483,53,Female,Habib
TRX003611,2024-07-15,13:19:59,Monday,July,Necklace,1,Silver,5.26,4.47,13.42,0.62,12.81,186.577181,Cash,CUST00420,55,Female,Habib
TRX003612,2024-07-15,12:40:38,Monday,July,Chain,3,Silver,24.55,20.87,62.61,1.32,183.87,781.025395,Cash,CUST00468,26,Male,Chilli
TRX003613,2024-07-15,09:34:53,Monday,July,Earrings,1,Silver,2.85,2.42,7.26,0.15,7.11,193.801653,Cash,CUST00409,30,"Prefer not to say",Chilli
TRX003614,2024-07-15,17:48:37,Monday,July,Pendant,1,Silver,2.48,2.11,6.34,0.22,6.11,189.573460,Card,CUST00128,36,"Prefer not to say",Chilli
TRX003615,2024-07-15,09:51:10,Monday,July,Ring,1,Silver,5.64,4.80,14.39,0.39,14.00,191.666667,Card,CUST00337,45,"Prefer not to say",Habib
TRX003616,2024-07-15,14:43:25,Monday,July,Ring,1,Silver,3.82,3.24,9.73,0.51,9.22,184.567901,Card,CUST00005,45,Non-binary,Chilli
TRX003617,2024-07-15,12:25:24,Monday,July,Bracelet,1,Silver,16.16,13.73,41.20,2.42,38.78,182.447196,Cash,CUST00173,39,Male,Olivia
TRX003618,2024-07-15,10:40:40,Monday,July,Necklace,1,Silver,8.60,7.31,21.94,0.95,20.99,187.140903,Card,CUST00148,34,Male,Joseph
TRX003619,2024-07-15,16:16:02,Monday,July,Pendant,1,Silver,11.38,9.68,29.03,0.86,28.17,191.012397,Cash,CUST00432,50,Male,Joseph
TRX003620,2024-07-15,09:07:38,Monday,July,Pendant,1,Silver,6.00,5.10,15.30,0.62,14.68,187.843137,Card,CUST00340,43,"Prefer not to say",Joseph
TRX003621,2024-07-15,09:52:06,Monday,July,Earrings,1,Silver,1.23,1.05,3.14,0.19,2.96,181.904762,Card,CUST00408,44,Male,Joseph
TRX003622,2024-07-15,11:38:54,Monday,July,Pendant,1,Silver,10.55,8.97,26.91,1.65,25.26,181.605351,Cash,CUST00481,45,Female,Habib
TRX003623,2024-07-16,14:06:55,Tuesday,July,Earrings,1,Silver,1.70,1.44,4.32,0.25,4.07,182.638889,Cash,CUST00378,28,Male,Habib
TRX003624,2024-07-16,14:09:13,Tuesday,July,Necklace,1,Silver,4.21,3.58,10.74,0.45,10.29,187.430168,Card,CUST00118,47,Non-binary,Habib
TRX003625,2024-07-16,14:05:46,Tuesday,July,Bracelet,2,Silver,22.59,19.20,57.59,2.99,109.21,468.802083,Cash,CUST00285,29,"Prefer not to say",Joseph
TRX003626,2024-07-16,16:12:17,Tuesday,July,Bracelet,1,Silver,8.07,6.86,20.59,0.79,19.80,188.629738,Card,CUST00382,51,Male,Chilli
TRX003627,2024-07-16,18:34:33,Tuesday,July,Chain,1,Silver,9.72,8.26,24.78,1.08,23.70,186.924939,Cash,CUST00468,26,Male,Chilli
TRX003628,2024-07-16,14:35:07,Tuesday,July,Pendant,1,Silver,2.22,1.89,5.66,0.28,5.38,184.656085,Cash,CUST00327,41,"Prefer not to say",Olivia
TRX003629,2024-07-16,15:58:31,Tuesday,July,Chain,1,Silver,28.86,24.53,73.60,2.91,70.69,188.177742,Cash,CUST00182,48,Female,Olivia
TRX003630,2024-07-16,14:45:07,Tuesday,July,Ring,1,Silver,5.15,4.38,13.13,0.80,12.33,181.506849,Card,CUST00156,43,"Prefer not to say",Olivia
TRX003631,2024-07-16,09:46:56,Tuesday,July,Pendant,1,Silver,5.44,4.63,13.88,0.49,13.39,189.200864,Card,CUST00242,38,"Prefer not to say",Olivia
TRX003632,2024-07-16,18:03:23,Tuesday,July,Earrings,1,Silver,2.48,2.11,6.33,0.32,6.00,184.360190,Cash,CUST00022,25,Non-binary,Joseph
TRX003633,2024-07-16,13:46:14,Tuesday,July,Bracelet,1,Silver,20.71,17.60,52.81,2.78,50.03,184.261364,Card,CUST00225,57,Male,Olivia
TRX003634,2024-07-16,11:54:20,Tuesday,July,Ring,1,Silver,2.13,1.81,5.43,0.27,5.16,185.082873,Card,CUST00113,34,"Prefer not to say",Joseph
TRX003635,2024-07-16,09:57:06,Tuesday,July,Chain,1,"22kt Gold",18.43,1242.22,1863.33,119.79,1743.54,40.356781,Card,CUST00486,53,Male,Habib
TRX003636,2024-07-16,17:03:14,Tuesday,July,Earrings,1,Silver,1.56,1.33,3.98,0.18,3.81,186.466165,Cash,CUST00143,38,"Prefer not to say",Olivia
TRX003637,2024-07-16,15:40:03,Tuesday,July,Ring,1,Silver,3.77,3.20,9.61,0.41,9.19,187.187500,Card,CUST00026,48,"Prefer not to say",Olivia
TRX003638,2024-07-16,10:56:44,Tuesday,July,Necklace,1,Silver,6.83,5.81,17.42,0.83,16.59,185.542169,Cash,CUST00381,31,"Prefer not to say",Joseph
TRX003639,2024-07-16,11:12:07,Tuesday,July,Earrings,1,Silver,2.59,2.20,6.61,0.21,6.40,190.909091,Card,CUST00471,28,Non-binary,Olivia
TRX003640,2024-07-16,14:26:03,Tuesday,July,Necklace,1,Silver,6.73,5.72,17.16,1.02,16.14,182.167832,Cash,CUST00121,35,Female,Habib
TRX003641,2024-07-16,18:41:22,Tuesday,July,Ring,1,Silver,1.26,1.07,3.21,0.22,2.99,179.439252,Cash,CUST00231,48,Female,Habib
TRX003642,2024-07-16,16:47:55,Tuesday,July,Bracelet,1,Silver,26.05,22.15,66.44,2.04,64.39,190.699774,Card,CUST00097,47,Female,Chilli
TRX003643,2024-07-16,13:45:30,Tuesday,July,Bracelet,1,Silver,15.93,13.54,40.63,1.62,39.00,188.035451,Cash,CUST00022,25,Non-binary,Habib
TRX003644,2024-07-16,09:14:51,Tuesday,July,Necklace,2,Silver,6.27,5.33,15.98,0.61,30.73,476.547842,Cash,CUST00322,33,Male,Olivia
TRX003645,2024-07-16,10:04:07,Tuesday,July,Pendant,1,Silver,8.14,6.92,20.76,0.90,19.86,186.994220,Cash,CUST00407,34,Female,Olivia
TRX003646,2024-07-16,19:52:26,Tuesday,July,Pendant,1,Silver,11.54,9.81,29.44,2.10,27.34,178.695209,Cash,CUST00453,49,Female,Joseph
TRX003647,2024-07-16,16:14:24,Tuesday,July,Earrings,1,Silver,1.79,1.52,4.57,0.28,4.29,182.236842,Card,CUST00362,37,Non-binary,Joseph
TRX003648,2024-07-16,13:27:02,Tuesday,July,Pendant,1,Silver,11.84,10.07,30.20,1.45,28.75,185.501490,Card,CUST00035,49,Male,Joseph
TRX003649,2024-07-16,16:28:37,Tuesday,July,Ring,1,Silver,6.97,5.92,17.76,1.05,16.71,182.263514,Card,CUST00015,31,Male,Olivia
TRX003650,2024-07-17,14:06:34,Wednesday,July,Ring,1,Silver,6.85,5.82,17.46,1.25,16.21,178.522337,Card,CUST00471,28,Non-binary,Habib
TRX003651,2024-07-17,18:05:27,Wednesday,July,Bracelet,1,Silver,23.76,20.20,60.60,2.69,57.91,186.683168,Cash,CUST00238,41,"Prefer not to say",Chilli
TRX003652,2024-07-17,17:59:40,Wednesday,July,Bracelet,1,"24kt Gold",19.32,1421.95,2132.92,122.09,2010.83,41.413552,Cash,CUST00168,55,Female,Olivia
TRX003653,2024-07-17,17:20:37,Wednesday,July,Pendant,1,Silver,8.65,7.35,22.05,1.19,20.86,183.809524,Card,CUST00478,39,Male,Olivia
TRX003654,2024-07-17,17:16:23,Wednesday,July,Ring,3,Silver,1.61,1.37,4.10,0.29,11.42,733.576642,Cash,CUST00204,28,Non-binary,Joseph
TRX003655,2024-07-17,18:37:21,Wednesday,July,Necklace,1,Silver,12.75,10.84,32.52,1.79,30.74,183.579336,Cash,CUST00057,35,"Prefer not to say",Joseph
TRX003656,2024-07-17,17:14:34,Wednesday,July,Chain,2,Silver,20.12,17.10,51.31,3.07,96.47,464.152047,Card,CUST00354,55,Female,Habib
TRX003657,2024-07-17,11:59:16,Wednesday,July,Chain,3,Silver,24.63,20.94,62.82,2.30,181.55,767.000955,Card,CUST00337,45,"Prefer not to say",Habib
TRX003658,2024-07-18,15:29:35,Thursday,July,Necklace,1,Silver,13.58,11.54,34.63,1.43,33.20,187.694974,Cash,CUST00137,48,Non-binary,Chilli
TRX003659,2024-07-18,16:47:56,Thursday,July,Ring,1,Silver,5.83,4.95,14.86,0.47,14.38,190.505051,Card,CUST00303,35,Male,Chilli
TRX003660,2024-07-18,19:08:34,Thursday,July,Chain,1,Silver,10.52,8.94,26.82,1.74,25.08,180.536913,Card,CUST00344,41,Female,Joseph
TRX003661,2024-07-18,15:14:58,Thursday,July,Necklace,1,Silver,4.34,3.69,11.08,0.56,10.52,185.094851,Card,CUST00172,49,Female,Chilli
TRX003662,2024-07-18,15:19:43,Thursday,July,Bracelet,1,Silver,12.04,10.23,30.70,1.61,29.08,184.261975,Card,CUST00034,33,Male,Joseph
TRX003663,2024-07-18,17:15:44,Thursday,July,Pendant,2,Silver,5.31,4.51,13.53,0.71,25.63,468.292683,Cash,CUST00142,38,Female,Chilli
TRX003664,2024-07-18,19:42:19,Thursday,July,Earrings,1,Silver,1.28,1.09,3.26,0.13,3.12,186.238532,Cash,CUST00272,23,Male,Chilli
